Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled,Dep_Hour,Dep_Minute
1441347,Airline A,542,Airport 1,Airport 2,8,5,8,Type A,0.609877,32.0,0.544851,1.081351,True,0,8
2830368,Airline E,604,Airport 1,Airport 4,9,5,8,Type E,0.30242,44.0,0.459577,0.332765,True,0,9
3697529,Airline D,376,Airport 3,Airport 3,14,2,12,Type D,0.564768,26.66667,3.78547,0.541504,True,0,14
2638373,Airline D,484,Airport 2,Airport 2,8,2,10,Type A,0.125203,2.0,1.951069,0.813329,False,0,8
1167498,Airline E,482,Airport 2,Airport 2,22,7,9,Type C,0.755708,11.0,4.123063,0.373028,False,0,22
6847197,Airline A,546,Airport 1,Airport 2,13,6,4,Type A,0.812035,10.66667,1.948089,0.523462,True,0,13
7669577,Airline C,514,Airport 3,Airport 3,10,4,10,Type E,0.216503,8.666667,3.327051,0.684975,False,0,10
8179858,Airline C,408,Airport 4,Airport 2,6,1,6,Type E,0.606392,12.0,1.276697,0.860744,True,0,6
3717991,Airline C,661,Airport 3,Airport 5,23,3,7,Type B,0.503303,46.0,0.720179,0.415681,True,0,23
4116904,Airline D,333,Airport 5,Airport 2,1,4,5,Type A,0.060816,41.0,1.263242,0.53195,True,0,1
3099750,Airline D,439,Airport 3,Airport 3,13,2,11,Type A,0.278154,0.0,2.548798,0.975122,False,0,13
5843614,Airline B,366,Airport 2,Airport 4,5,2,8,Type A,0.999483,10.0,4.897315,0.042469,True,0,5
4982247,Airline C,535,Airport 1,Airport 3,4,2,3,Type A,0.099536,29.0,0.518436,0.448229,True,0,4
438428,Airline C,546,Airport 3,Airport 2,4,4,8,Type A,0.506411,3.0,1.20036,0.635982,False,0,4
5926841,Airline A,488,Airport 1,Airport 2,18,2,5,Type A,0.949334,1.777778,1.568199,0.009481,True,0,18
8435240,Airline A,378,Airport 1,Airport 2,18,4,1,Type A,0.400652,46.22222,0.760911,0.671385,True,0,18
8935972,Airline C,406,Airport 1,Airport 3,5,2,6,Type D,0.260709,18.0,4.292521,0.0562,True,0,5
5809028,Airline B,589,Airport 1,Airport 3,9,5,2,Type B,0.890793,58.0,0.697085,0.857558,True,0,9
9471361,Airline B,492,Airport 5,Airport 4,22,5,7,Type C,0.30483,34.66667,4.815788,0.807086,False,0,22
2959917,Airline A,454,Airport 1,Airport 2,13,1,9,Type A,0.751493,59.55556,2.280937,0.036287,True,0,13
9551040,Airline D,430,Airport 1,Airport 2,16,2,3,Type B,0.740313,1.0,4.437645,0.048804,True,0,16
3612906,Airline A,488,Airport 1,Airport 2,2,7,10,Type A,0.888618,5.333333,0.432673,0.847816,True,0,2
6631486,Airline E,556,Airport 4,Airport 4,0,1,4,Type C,0.99476,10.0,1.647481,0.369545,True,0,0
6258508,Airline B,475,Airport 4,Airport 3,9,4,4,Type B,0.803192,2.666667,4.020484,0.575026,True,0,9
1042857,Airline A,543,Airport 1,Airport 3,2,1,4,Type C,0.657012,19.0,4.03904,0.270328,True,0,2
7367494,Airline A,343,Airport 1,Airport 2,4,2,3,Type A,0.995464,42.66667,1.762939,0.19459,True,0,4
4988703,Airline D,613,Airport 1,Airport 2,18,4,5,Type D,0.905745,90.0,2.240254,0.296077,True,0,18
4919906,Airline C,496,Airport 2,Airport 4,9,7,9,Type C,0.973166,66.0,1.557946,0.246714,True,0,9
9322293,Airline D,401,Airport 3,Airport 5,15,4,11,Type B,0.776465,18.0,4.81479,0.448307,True,0,15
4422264,Airline A,544,Airport 1,Airport 2,0,5,8,Type A,0.294927,26.66667,0.548156,0.840011,True,0,0
5522764,Airline D,518,Airport 2,Airport 5,5,4,10,Type E,0.709806,7.0,0.21877,0.554129,True,0,5
718159,Airline D,387,Airport 5,Airport 2,8,4,2,Type D,0.075128,15.0,0.045653,0.609178,True,0,8
9148600,Airline A,487,Airport 1,Airport 2,4,1,12,Type A,0.417963,54.22222,1.937567,0.528838,True,0,4
1336213,Airline E,448,Airport 3,Airport 2,13,7,9,Type E,0.115808,0.0,0.283526,0.324734,True,0,13
2658681,Airline B,373,Airport 3,Airport 4,9,6,12,Type D,0.949943,22.0,2.693218,0.143509,True,0,9
9606078,Airline A,457,Airport 4,Airport 5,1,4,10,Type E,0.338754,61.0,1.836462,0.354565,True,0,1
4605361,Airline D,395,Airport 2,Airport 2,4,3,2,Type E,0.713216,3.0,0.734539,0.665199,True,0,4
9763976,Airline B,377,Airport 4,Airport 2,0,6,7,Type E,0.571318,80.66667,3.702977,0.733777,True,0,0
4416790,Airline A,549,Airport 1,Airport 2,9,5,5,Type A,0.207511,0.0,0.337517,0.527829,True,0,9
5040547,Airline C,530,Airport 4,Airport 4,21,7,7,Type C,0.561344,65.0,1.591969,0.644997,True,0,21
5966043,Airline E,474,Airport 3,Airport 5,8,7,5,Type B,0.661024,13.0,2.810956,0.210541,False,0,8
6446782,Airline A,275,Airport 5,Airport 2,2,5,12,Type E,0.881517,4.0,2.012079,0.860066,True,0,2
6805317,Airline C,492,Airport 4,Airport 2,14,4,6,Type C,0.070086,5.0,1.295741,0.865936,False,0,14
40540,Airline A,576,Airport 2,Airport 3,3,1,8,Type C,0.295634,36.0,4.830005,0.320328,False,0,3
8265575,Airline E,621,Airport 2,Airport 2,12,6,1,Type E,0.692341,40.66667,4.654852,0.547712,True,0,12
3157674,Airline A,601,Airport 1,Airport 2,5,5,11,Type A,0.134332,26.66667,1.240236,0.682495,True,0,5
1875935,Airline B,381,Airport 2,Airport 2,19,5,12,Type C,0.203553,79.0,1.968722,0.47243,True,0,19
5629639,Airline A,422,Airport 1,Airport 2,16,3,1,Type A,0.31867,48.88889,0.768463,1.025035,True,0,16
6747969,Airline A,483,Airport 5,Airport 5,22,4,5,Type C,0.669326,0.0,4.278781,0.739717,False,0,22
3164537,Airline A,492,Airport 4,Airport 5,4,6,1,Type E,0.285961,22.0,2.839576,0.67251,False,0,4
7182758,Airline C,503,Airport 5,Airport 2,14,5,3,Type A,0.599596,10.0,0.447611,0.520093,True,0,14
8290278,Airline E,611,Airport 3,Airport 4,7,7,10,Type A,0.965348,18.0,4.266604,0.084847,True,0,7
3054327,Airline A,519,Airport 4,Airport 2,4,5,9,Type A,0.793243,2.0,2.674431,0.107821,True,0,4
8003420,Airline E,621,Airport 4,Airport 5,23,5,7,Type E,0.332903,9.0,2.277959,0.299009,False,0,23
4004734,Airline A,422,Airport 1,Airport 2,12,5,12,Type A,0.5724,26.66667,0.844662,0.237963,True,0,12
8689001,Airline B,461,Airport 3,Airport 2,0,1,6,Type B,0.200674,7.0,0.497133,0.952531,True,0,0
4257176,Airline A,457,Airport 1,Airport 2,0,2,8,Type A,0.11572,27.55556,2.391755,0.461039,False,0,0
4181903,Airline A,494,Airport 1,Airport 3,6,3,8,Type E,0.289715,50.66667,3.706218,0.876605,True,0,6
156272,Airline E,364,Airport 1,Airport 4,21,7,6,Type E,0.369409,0.0,0.658888,0.81808,True,0,21
9185872,Airline B,692,Airport 5,Airport 5,4,1,4,Type C,0.564367,30.66667,2.556344,0.81257,False,0,4
8723765,Airline A,509,Airport 1,Airport 2,13,3,4,Type A,1.044067,26.66667,1.388938,0.242671,True,0,13
3020187,Airline C,385,Airport 5,Airport 5,14,5,4,Type C,0.947852,1.0,0.839444,0.447322,True,0,14
5048184,Airline D,391,Airport 1,Airport 2,20,3,6,Type D,0.070098,46.0,2.136108,0.317952,True,0,20
8250638,Airline A,508,Airport 2,Airport 3,16,4,1,Type B,0.614646,4.666667,3.228731,0.970411,True,0,16
2739515,Airline B,559,Airport 4,Airport 2,23,4,12,Type E,0.042353,9.0,1.620053,0.876744,False,0,23
3707251,Airline C,593,Airport 5,Airport 2,17,2,2,Type E,0.648081,2.0,1.658045,0.249924,False,0,17
5619324,Airline B,504,Airport 2,Airport 3,6,2,6,Type C,0.117703,22.0,0.810142,0.31352,True,0,6
7392175,Airline B,560,Airport 3,Airport 2,21,3,11,Type E,0.946403,20.0,2.066203,0.528909,True,0,21
6824928,Airline C,534,Airport 5,Airport 3,17,1,1,Type E,0.864339,12.0,2.919286,0.278606,True,0,17
8264417,Airline B,489,Airport 4,Airport 2,18,1,9,Type A,0.022329,5.0,0.582628,0.82453,True,0,18
7004547,Airline C,465,Airport 3,Airport 5,19,5,12,Type E,0.782132,36.0,3.073922,0.819231,True,0,19
8885505,Airline A,502,Airport 3,Airport 5,6,1,6,Type D,0.635897,62.0,1.988966,0.72434,True,0,6
2202538,Airline C,488,Airport 4,Airport 3,7,2,7,Type C,0.495369,15.33333,3.390911,0.68931,False,0,7
2237146,Airline C,499,Airport 5,Airport 5,12,1,12,Type B,0.602634,8.0,1.574185,0.547302,False,0,12
6433712,Airline A,544,Airport 1,Airport 2,17,5,1,Type A,0.77825,2.666667,1.421248,0.390501,True,0,17
5770775,Airline C,661,Airport 4,Airport 2,23,4,8,Type A,0.884457,40.0,3.064014,0.836938,True,0,23
5741067,Airline A,399,Airport 1,Airport 2,10,1,12,Type A,0.867358,2.666667,1.726268,0.966186,True,0,10
2311934,Airline A,509,Airport 4,Airport 2,8,1,12,Type B,0.575378,0.0,3.784695,0.049509,False,0,8
4614885,Airline D,535,Airport 3,Airport 5,22,2,12,Type C,0.824616,19.0,0.681759,0.398619,True,0,22
7481023,Airline A,462,Airport 1,Airport 2,0,3,12,Type A,1.086923,34.66667,2.413107,0.029956,True,0,0
9409818,Airline A,607,Airport 1,Airport 2,21,4,12,Type D,0.300182,12.0,4.418227,0.839477,False,0,21
6508064,Airline A,451,Airport 5,Airport 2,7,3,5,Type A,0.118421,1.0,2.811594,0.177093,False,0,7
2079544,Airline E,567,Airport 5,Airport 5,20,5,5,Type B,0.731448,23.33333,4.451794,0.673867,False,0,20
3707680,Airline C,625,Airport 2,Airport 4,11,5,6,Type D,0.978596,30.0,1.912165,0.357376,True,0,11
670413,Airline B,539,Airport 4,Airport 4,1,3,7,Type A,0.116706,34.0,0.371433,0.816065,True,0,1
6697555,Airline A,482,Airport 1,Airport 2,14,2,7,Type A,0.531707,6.222222,1.817578,0.573398,False,0,14
22882,Airline B,548,Airport 5,Airport 5,20,6,5,Type B,0.062268,47.0,4.916721,0.324402,True,0,20
2042601,Airline E,460,Airport 5,Airport 2,23,2,1,Type C,0.776532,19.0,0.809273,0.323871,True,0,23
5341663,Airline A,429,Airport 4,Airport 5,17,6,11,Type E,0.948709,23.0,3.21937,0.326927,True,0,17
7581066,Airline A,536,Airport 2,Airport 4,16,6,9,Type A,0.498994,15.33333,4.267128,0.788579,False,0,16
9351074,Airline A,574,Airport 1,Airport 2,14,2,6,Type A,0.509521,5.925926,2.462668,0.800005,False,0,14
2947417,Airline A,509,Airport 2,Airport 2,19,6,9,Type A,0.907719,8.0,1.382639,0.319214,True,0,19
3732794,Airline A,555,Airport 2,Airport 2,19,6,11,Type D,0.133388,0.0,0.843669,0.490208,True,0,19
2965539,Airline D,730,Airport 1,Airport 2,8,6,4,Type D,0.891584,15.0,1.239251,0.076153,True,0,8
6410371,Airline D,622,Airport 1,Airport 2,2,4,2,Type E,0.392126,12.66667,3.088608,0.8275,False,0,2
9699749,Airline A,443,Airport 1,Airport 2,19,5,3,Type A,0.659406,35.55556,2.296821,0.299199,False,0,19
3984110,Airline A,518,Airport 5,Airport 5,18,6,12,Type C,0.528292,1.333333,2.912679,0.889225,False,0,18
3249800,Airline A,530,Airport 1,Airport 2,17,5,4,Type B,0.615979,51.33333,4.598107,0.596797,True,0,17
4817002,Airline E,415,Airport 3,Airport 5,19,7,10,Type A,0.942123,6.0,3.850185,0.56782,True,0,19
5421203,Airline C,561,Airport 5,Airport 3,7,5,12,Type D,0.951127,13.0,2.991947,0.162719,True,0,7
284243,Airline C,424,Airport 3,Airport 2,0,7,8,Type A,0.831148,1.0,0.108993,0.069535,True,0,0
5593925,Airline C,567,Airport 1,Airport 3,23,4,3,Type E,0.191544,31.0,1.865379,0.552617,False,0,23
9029123,Airline A,693,Airport 1,Airport 2,23,5,8,Type A,0.433516,32.88889,0.343649,0.526488,True,0,23
1649371,Airline A,487,Airport 1,Airport 2,14,3,6,Type A,0.587825,70.22222,0.805606,0.134643,True,0,14
6429100,Airline E,543,Airport 1,Airport 5,18,1,4,Type D,0.905461,12.0,0.311667,0.835588,True,0,18
6143237,Airline E,529,Airport 4,Airport 5,9,4,7,Type B,0.520865,8.0,1.039079,0.41724,True,0,9
3501157,Airline C,406,Airport 3,Airport 2,11,1,11,Type B,0.977436,38.0,2.05343,0.260458,True,0,11
1789962,Airline B,426,Airport 1,Airport 2,5,3,5,Type D,0.983841,24.0,2.574424,0.788272,True,0,5
2795807,Airline A,535,Airport 1,Airport 2,12,2,5,Type A,0.698584,72.88889,0.542854,1.027197,True,0,12
7597008,Airline C,513,Airport 5,Airport 2,3,2,9,Type B,0.877495,6.0,3.662887,0.305963,True,0,3
3596073,Airline B,486,Airport 5,Airport 3,12,6,3,Type B,0.999223,24.0,2.951823,0.77595,True,0,12
222853,Airline B,593,Airport 5,Airport 2,16,2,10,Type C,0.849717,1.333333,3.458803,0.65252,True,0,16
9142503,Airline D,546,Airport 4,Airport 2,0,4,4,Type D,0.656911,12.66667,3.663828,0.989728,False,0,0
706363,Airline A,720,Airport 5,Airport 2,4,2,5,Type B,0.845134,3.0,3.634602,0.203993,True,0,4
4951777,Airline A,407,Airport 1,Airport 2,23,4,1,Type A,0.182655,18.37037,2.340585,1.080764,True,0,23
892877,Airline A,459,Airport 1,Airport 2,16,4,7,Type A,0.734821,24.0,0.593051,0.354681,True,0,16
411667,Airline D,645,Airport 2,Airport 3,17,1,8,Type D,0.216522,1.0,1.550778,0.411954,False,0,17
6114570,Airline A,668,Airport 5,Airport 2,6,2,6,Type C,0.116064,11.0,0.671005,0.358826,True,0,6
7293652,Airline E,414,Airport 4,Airport 2,15,5,9,Type B,0.892871,15.0,2.962932,0.268451,True,0,15
2061193,Airline C,461,Airport 2,Airport 2,7,7,3,Type E,0.639645,8.0,1.975928,0.693223,False,0,7
1954270,Airline B,482,Airport 1,Airport 4,11,2,2,Type D,0.243547,0.666667,2.480994,0.589145,True,0,11
5103049,Airline B,640,Airport 1,Airport 2,13,2,5,Type E,0.386782,11.0,1.049107,0.305692,True,0,13
6407271,Airline C,486,Airport 3,Airport 5,18,2,9,Type E,0.973277,47.0,3.245301,0.132212,True,0,18
7875059,Airline B,483,Airport 2,Airport 3,10,6,11,Type C,0.862182,13.0,3.095097,0.317376,True,0,10
3951734,Airline D,473,Airport 3,Airport 5,11,5,1,Type D,0.015582,11.0,1.323922,0.381231,False,0,11
5892384,Airline A,510,Airport 2,Airport 2,12,5,1,Type B,0.979801,85.0,2.327083,0.380653,True,0,12
5098257,Airline D,534,Airport 2,Airport 5,7,4,10,Type C,0.368529,1.0,4.671505,0.35726,True,0,7
5420448,Airline A,687,Airport 1,Airport 2,0,5,3,Type A,0.795418,38.22222,1.933748,0.054813,True,0,0
3747269,Airline E,646,Airport 3,Airport 2,8,4,10,Type A,0.712677,19.0,1.134719,0.464033,False,0,8
1239426,Airline A,391,Airport 4,Airport 2,1,7,3,Type E,0.911684,57.33333,4.394274,0.836208,True,0,1
7854683,Airline A,481,Airport 2,Airport 2,13,1,5,Type A,0.885061,15.0,0.336565,0.180366,True,0,13
2582968,Airline A,502,Airport 1,Airport 2,12,4,4,Type A,0.38173,32.0,1.234821,0.163865,False,0,12
3043656,Airline C,455,Airport 2,Airport 4,15,2,6,Type C,0.643535,2.0,0.400591,0.471851,True,0,15
7876046,Airline E,600,Airport 4,Airport 5,1,3,12,Type B,0.393705,79.0,4.821071,0.370603,True,0,1
8329038,Airline A,634,Airport 3,Airport 4,3,3,8,Type B,0.525544,12.0,0.203512,0.561281,True,0,3
2397266,Airline E,452,Airport 3,Airport 4,11,6,8,Type C,0.554679,22.0,0.756201,0.947074,True,0,11
322571,Airline C,501,Airport 4,Airport 2,15,2,11,Type D,0.396343,2.666667,4.7752,0.760886,False,0,15
6321818,Airline C,589,Airport 3,Airport 2,9,4,4,Type A,0.463894,58.0,3.110788,0.687058,True,0,9
9143621,Airline A,606,Airport 1,Airport 2,2,2,1,Type A,0.308342,29.33333,2.18797,0.467929,False,0,2
6926860,Airline A,449,Airport 1,Airport 2,3,6,7,Type A,0.707646,0.888889,0.041017,0.32328,True,0,3
4553958,Airline B,547,Airport 1,Airport 2,5,5,6,Type B,0.75896,5.0,2.095475,0.540264,False,0,5
3531556,Airline A,430,Airport 1,Airport 2,22,4,5,Type A,0.529741,8.888889,2.461164,0.996124,True,0,22
2746719,Airline C,605,Airport 3,Airport 4,4,7,4,Type C,0.97768,4.666667,2.899095,0.876743,True,0,4
7733266,Airline D,427,Airport 3,Airport 5,17,2,6,Type D,0.057226,10.0,4.248414,0.445515,True,0,17
5840904,Airline D,511,Airport 2,Airport 2,2,5,8,Type A,0.589161,179.0,4.817797,0.24622,True,0,2
3179159,Airline E,452,Airport 2,Airport 3,9,6,6,Type E,0.583601,32.0,3.425203,0.225344,False,0,9
1941562,Airline E,401,Airport 1,Airport 3,10,5,3,Type C,0.036296,76.0,1.638152,0.033988,True,0,10
5259714,Airline B,442,Airport 5,Airport 4,18,4,9,Type A,0.22457,17.0,1.543035,0.842664,False,0,18
4663415,Airline B,465,Airport 2,Airport 5,13,6,3,Type D,0.905543,37.0,0.356387,0.264838,True,0,13
9673979,Airline A,624,Airport 2,Airport 2,20,6,4,Type C,0.544514,18.0,2.138861,0.358999,False,0,20
6413429,Airline E,452,Airport 3,Airport 5,10,6,5,Type A,0.436386,7.333333,4.576947,0.809216,False,0,10
6082186,Airline C,507,Airport 5,Airport 2,20,1,11,Type C,0.415496,21.0,2.590312,0.120024,False,0,20
6667757,Airline E,432,Airport 1,Airport 2,3,6,2,Type A,0.888161,16.0,4.554975,0.461234,True,0,3
7548470,Airline C,592,Airport 2,Airport 3,23,1,11,Type A,0.367031,118.0,4.28571,0.122341,True,0,23
3236932,Airline D,605,Airport 5,Airport 4,21,5,10,Type D,0.859167,20.0,4.920936,0.441849,True,0,21
4195838,Airline E,578,Airport 5,Airport 4,5,7,11,Type E,0.309193,49.0,4.938476,0.04714,True,0,5
1213710,Airline D,464,Airport 1,Airport 3,16,1,10,Type D,0.531504,21.33333,3.532416,0.517623,False,0,16
373089,Airline B,433,Airport 5,Airport 2,21,5,2,Type A,0.14382,12.66667,4.356086,0.79571,False,0,21
3199241,Airline B,407,Airport 5,Airport 3,18,1,6,Type C,0.82503,12.66667,3.740389,0.676297,True,0,18
454176,Airline A,576,Airport 1,Airport 2,12,5,2,Type A,0.835975,10.66667,1.758486,0.572815,True,0,12
8713249,Airline E,454,Airport 2,Airport 2,21,5,10,Type E,0.530093,2.0,3.577798,0.828759,False,0,21
9151830,Airline A,585,Airport 1,Airport 2,9,7,1,Type A,0.125901,37.33333,2.002609,0.256261,False,0,9
9066636,Airline C,414,Airport 5,Airport 2,10,6,8,Type D,0.481257,75.0,1.897095,0.830796,True,0,10
6711537,Airline B,479,Airport 5,Airport 2,5,7,10,Type D,0.225197,7.0,2.117812,0.276363,False,0,5
1235622,Airline B,454,Airport 2,Airport 3,1,7,10,Type D,0.413374,77.0,1.470356,0.362486,True,0,1
5649405,Airline C,428,Airport 1,Airport 4,0,6,1,Type D,0.856426,7.0,0.741303,0.12843,True,0,0
7360123,Airline D,325,Airport 3,Airport 3,10,5,10,Type C,0.769603,22.0,2.292217,0.101755,True,0,10
9372139,Airline D,367,Airport 2,Airport 5,15,6,6,Type E,0.241953,8.0,4.499746,0.932112,True,0,15
5680828,Airline A,612,Airport 1,Airport 2,2,5,12,Type A,1.084953,2.666667,1.628162,0.213726,True,0,2
1025244,Airline A,416,Airport 1,Airport 2,4,6,1,Type A,1.003211,0.888889,0.140451,0.374958,True,0,4
7788834,Airline A,566,Airport 1,Airport 2,14,3,8,Type B,0.528673,8.666667,4.056,0.529152,False,0,14
5608327,Airline B,501,Airport 1,Airport 3,14,1,5,Type C,0.53015,1.0,4.677008,0.347867,False,0,14
5913118,Airline E,465,Airport 1,Airport 2,3,7,3,Type A,0.901266,2.0,4.147112,0.870133,True,0,3
1353206,Airline D,457,Airport 3,Airport 2,22,5,5,Type A,0.636145,2.666667,3.637707,0.900715,False,0,22
1161863,Airline C,491,Airport 1,Airport 2,3,2,1,Type D,0.536688,0.0,0.750602,0.32599,True,0,3
8983692,Airline D,566,Airport 3,Airport 2,7,6,1,Type B,0.749149,4.0,1.744999,0.092028,False,0,7
3791013,Airline A,377,Airport 1,Airport 2,6,6,12,Type A,0.335097,22.22222,1.413217,0.236428,True,0,6
6018127,Airline A,493,Airport 1,Airport 2,16,4,4,Type A,0.978377,45.33333,0.192152,0.533692,True,0,16
2984162,Airline A,538,Airport 1,Airport 2,14,2,9,Type A,0.631415,5.333333,0.265676,0.324541,True,0,14
9966080,Airline B,574,Airport 5,Airport 4,4,2,9,Type A,0.603499,2.0,4.67127,0.453472,False,0,4
2295294,Airline A,601,Airport 1,Airport 2,12,7,1,Type A,0.189944,34.66667,1.956728,0.853541,False,0,12
4341057,Airline A,481,Airport 2,Airport 2,3,3,3,Type B,0.309509,0.0,1.375435,0.420638,False,0,3
2875902,Airline B,359,Airport 4,Airport 2,21,1,12,Type E,0.426735,39.0,1.636802,0.196997,True,0,21
3867740,Airline C,540,Airport 1,Airport 5,16,3,4,Type A,0.41391,4.0,2.122147,0.357968,False,0,16
1096222,Airline A,488,Airport 4,Airport 2,21,1,2,Type B,0.778284,7.0,0.375356,0.742981,True,0,21
2051537,Airline A,620,Airport 1,Airport 2,16,5,7,Type B,0.282322,3.0,3.895885,0.424062,False,0,16
2874576,Airline B,520,Airport 1,Airport 4,13,7,3,Type D,0.182109,8.0,1.08417,0.249538,True,0,13
2682517,Airline A,621,Airport 1,Airport 2,13,3,1,Type A,0.682617,42.66667,2.0128,0.480838,True,0,13
2615280,Airline A,447,Airport 1,Airport 2,16,4,1,Type B,0.615015,4.0,4.229362,0.454807,False,0,16
7675125,Airline A,621,Airport 1,Airport 5,7,1,3,Type E,0.121583,154.0,3.392171,0.296377,True,0,7
7316917,Airline A,515,Airport 1,Airport 2,1,3,6,Type A,0.102469,9.777778,2.124637,1.120146,False,0,1
8196646,Airline D,541,Airport 4,Airport 4,12,7,4,Type C,0.917649,76.0,0.859176,0.767626,True,0,12
6207081,Airline B,328,Airport 3,Airport 5,21,4,1,Type A,0.079637,4.0,2.879695,0.692455,True,0,21
4566161,Airline A,611,Airport 1,Airport 2,15,7,7,Type A,0.997867,5.333333,1.691998,0.961725,True,0,15
724614,Airline E,481,Airport 5,Airport 4,15,2,2,Type A,0.399215,16.0,3.307803,0.666419,False,0,15
1263959,Airline E,549,Airport 3,Airport 3,5,6,12,Type B,0.653056,1.0,0.586449,0.79098,True,0,5
5727022,Airline B,467,Airport 3,Airport 4,21,5,5,Type D,0.185615,48.0,1.721912,0.412526,True,0,21
9085753,Airline E,615,Airport 2,Airport 2,23,7,8,Type A,0.823917,17.0,1.625188,0.500372,True,0,23
319154,Airline C,522,Airport 1,Airport 2,3,5,7,Type D,0.180193,36.0,3.062634,0.046996,False,0,3
9438589,Airline B,514,Airport 5,Airport 2,2,7,11,Type C,0.386509,5.0,4.026186,0.280646,False,0,2
1624056,Airline E,689,Airport 3,Airport 3,5,2,12,Type A,0.238026,30.0,3.052952,0.368012,False,0,5
4976286,Airline B,250,Airport 3,Airport 2,3,7,8,Type B,0.837506,18.0,3.774137,0.62547,True,0,3
3139714,Airline D,459,Airport 5,Airport 5,17,7,10,Type D,0.858336,42.0,0.494838,0.464211,True,0,17
7899166,Airline A,484,Airport 1,Airport 3,5,3,11,Type E,0.372029,6.666667,4.390693,0.607838,False,0,5
2371983,Airline A,417,Airport 1,Airport 2,4,6,6,Type A,0.407378,72.0,1.341543,0.802493,True,0,4
4389655,Airline A,533,Airport 3,Airport 5,8,2,7,Type E,0.773565,97.0,0.187493,0.042719,True,0,8
5859066,Airline E,366,Airport 2,Airport 4,10,4,9,Type B,0.878512,60.0,3.216065,0.258278,True,0,10
3510318,Airline A,370,Airport 4,Airport 5,5,6,6,Type C,0.62402,25.0,2.586736,0.170904,True,0,5
6031398,Airline A,543,Airport 1,Airport 2,15,1,9,Type A,1.027404,14.22222,0.550924,0.210887,True,0,15
375182,Airline D,408,Airport 4,Airport 4,18,3,12,Type C,0.383044,1.0,3.822127,0.503125,True,0,18
4392674,Airline E,551,Airport 4,Airport 4,10,6,2,Type D,0.151886,58.66667,4.867841,0.739979,True,0,10
3098342,Airline B,440,Airport 4,Airport 4,20,1,2,Type B,0.179643,90.0,1.613417,0.272777,True,0,20
6466930,Airline E,416,Airport 1,Airport 4,14,2,2,Type E,0.669832,0.0,2.469578,0.824449,True,0,14
7131050,Airline C,401,Airport 1,Airport 4,23,7,6,Type D,0.407526,13.0,0.640875,0.892457,True,0,23
8874268,Airline A,404,Airport 5,Airport 5,8,5,2,Type A,0.156315,63.0,4.648999,0.350534,True,0,8
9831629,Airline C,457,Airport 2,Airport 2,23,6,3,Type D,0.292227,2.0,1.59398,0.681357,False,0,23
